Country ID,Year,PPP
TJ,2002,0.411120674154873
TJ,2001,0.351380670282985
TJ,2000,0.27437874515769
TJ,1999,0.22880997493402
TJ,1998,0.18343538540414
TJ,1997,0.0987335311050763
TJ,1996,0.0607778577983982
TJ,1995,0.0116683770936524
TJ,1994,0.00301954312588662
TJ,1993,0.000849564421321154
TJ,1992,6.65310975224887E-05
TJ,1991,1.00958129530173E-05
TJ,1990,5.22819753201785E-06
TL,2023,0.322713344756041
TL,2022,0.409249229951958
TL,2021,0.393393218517303
TL,2020,0.265956834851583
TL,2019,0.342878394462742
TL,2018,0.34242276590442
TL,2017,0.365617901086807
TL,2016,0.393877192203333
TL,2015,0.424637953835626
TL,2014,0.428254989272727
TL,2013,0.469428683092558
TL,2012,0.42856696972093
TL,2011,0.45453202700875
TL,2010,0.415817434440571
TL,2009,0.379286589251309
TL,2008,0.375006616955529
TL,2007,0.356370910318238
TL,2006,0.337421002709388
TL,2005,0.33973870127436
TL,2004,0.344068866889339
TL,2003,0.394706693214564
TL,2002,0.37687058112272
TL,2001,0.363146152346079
TL,2000,0.332030494855059
TL,1999,0.329665338683569
TL,1998,0.311918434026571
TL,1997,0.303652047415336
TL,1996,0.308176393863161
TL,1995,0.290142481683974
TL,1994,0.287424886428637
TL,1993,0.285363720222456
TL,1992,0.278863677279293
TL,1991,0.247680922263062
TL,1990,0.246061698750005
TM,2023,1.43591360484589
TM,2022,1.49366317685641
TM,2021,1.50170361995697
TM,2020,1.52900388443585
TM,2019,1.50332972021
TM,2018,1.49199550558646
TM,2017,1.53630566596985
TM,2016,1.54066564780999
TM,2015,1.58541391961658
TM,2014,1.63649724899522
TM,2013,1.60447804584533
TM,2012,1.56346513424599
TM,2011,1.42562527713955
TM,2010,1.28927016427571
TM,2009,1.27552378986466
TM,2008,1.16925937806352
TM,2007,0.746077836125941
TM,2006,0.701286363200988
TM,2005,0.644020625245188
TM,2004,0.620604985029141
TM,2003,0.601057645712006
TM,2002,0.546592178038336
TM,2001,0.512285291384306
TM,2000,0.456908391581599
TM,1999,0.425569124133597
TM,1998,0.350872140796494
TM,1997,0.301670732548713
TM,1996,0.189661806965485
TM,1995,0.0151562294434001
TM,1994,0.00192052294885647
TM,1993,0.000186402793623255
TM,1992,1.54637495287955E-05
TM,1991,4.9425455803402E-07
TM,1990,2.52008675623336E-07
TN,2023,0.884587105183473
TN,2022,0.845232802506099
TN,2021,0.87733256816864
TN,2020,0.837391257286072
TN,2019,0.828764498233795
TN,2018,0.810976982116699
TN,2017,0.775635421276093
TN,2016,0.751815691885531
TN,2015,0.730423355794027
TN,2014,0.691510979296202
TN,2013,0.665264818731343
TN,2012,0.632328272116519
TN,2011,0.596331477165222
TN,2010,0.582029228477101
TN,2009,0.567454954590287
TN,2008,0.55420115711028
TN,2007,0.531199249699548
TN,2006,0.534230523577486
TN,2005,0.530371787181304
TN,2004,0.525075078972625
TN,2003,0.521709154453864
TN,2002,0.518099622908909
TN,2001,0.514397885912127
TN,2000,0.506171131005807
TN,1999,0.501180243752678
TN,1998,0.491742896982538
TN,1997,0.481515789942386
TN,1996,0.471197197651727
TN,1995,0.459792414466628
TN,1994,0.445588939626132
TN,1993,0.435396835752582
TN,1992,0.42574404027347
TN,1991,0.411997125592297
TN,1990,0.397928640221974
TO,2022,1.51582880307416
TO,2021,1.49529759154827
TO,2020,1.59489317759001
TO,2019,1.68676728129674
TO,2018,1.59240519661869
TO,2017,1.54925571659408
TO,2016,1.49317537039246
TO,2015,1.46268107045339
